"","user_id","business_id","text","date","compliment_count","name","review_count","is.open","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.Alcohol","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.ByAppointmentOnly","attributes.OutdoorSeating","attributes.Caters","attributes.WheelchairAccessible","attributes.WiFi","attributes.BYOB","attributes.Corkage","attributes.RestaurantsTableService","attributes.BusinessAcceptsBitcoin","attributes.HappyHour","attributes.DogsAllowed","attributes.CoatCheck","attributes.Music","attributes.BestNights","attributes.BYOBCorkage","attributes.DriveThru","attributes.GoodForDancing","attributes.Smoking","attributes.AgesAllowed","attributes.DietaryRestrictions","attributes.RestaurantsCounterService","attributes.Open24Hours","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","categories","state","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual"
"3169","g42wi9bOD_WAZsro7VW6rA","mzq_UgBRWsxTjb7oBNajWA","says it closes at 2 a.m., but will definitely shut down before 11 p.m. on weeknights.","2015-05-07 06:04:01",0,"Great Dane Pub & Brewing",251,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,"False","True","True",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:30","11:0-2:30","10:0-2:0","Breweries, Bars, Nightlife, American (New), American (Traditional), Food, Restaurants","WI","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3170","cJBpKT0IL9gqX8VdzF2Csw","6x-G-PqJq67qi-7A9BTRsg","great staff, great food and great beer!","2014-08-21 03:06:01",0,"1855 Saloon and Grill",104,1,3,"u'casual'","True","True","'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True","True","u'free'",NA,NA,"True","False","True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,"u'no'",NA,NA,NA,NA,"0:0-0:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0","Bars, Restaurants, Nightlife, American (New), American (Traditional)","WI","Cottage Grove","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True"
"3171","92sdIE4JUZZptwhKtF_kkw","HY123qqsjVwmurS7hcCSkw","cobb salad is the bomb!","2016-12-31 18:47:54",0,"RP Adler's",88,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False","False","True","True",NA,"u'free'",NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0",NA,"American (New), Restaurants, Active Life","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3172","QmI0wX3TDRGc0YCW1FvpzA","y6R_bSCYiotoUjvygVcFaQ","come early. be patient. recognize that you're not the only one who digs their pizza.","2016-04-16 23:58:58",0,"Sugar River Pizza",157,1,4,"'casual'","True","True","'average'","True","True","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'","False","False","True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-21:0","Sandwiches, Italian, Comfort Food, Pizza, Salad, Restaurants, Specialty Food, Food, Pasta Shops","WI","Verona","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","None","False","False","True"
"3173","NaUhNKT0ufcHgpxGpiXbgw","7o2ohuxAwEh11pzXxGIYAA","good service. clean. hidden jem.","2016-10-02 18:20:26",0,"5th Quarter Sports Bar & Grill",33,1,4,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"u'free'",NA,NA,NA,NA,NA,NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-2:0","10:0-2:0","10:0-2:0","10:0-2:0","10:0-2:0","7:0-2:0","7:0-12:0","Restaurants, Sports Bars, Bars, American (Traditional), Nightlife","WI","Verona","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3174","PRiPs3Fn-8busmC6lB3E5g","0rrq-d9iNL2rrLET61v7jg","they have super quick takeout and it comes with chips and salsa!","2014-08-15 23:57:46",0,"Laredo's Mexican Restaurant",63,1,2.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"u'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:0","11:0-21:0","Restaurants, Mexican","WI","Fitchburg","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3175","aHiLmgQMMwZR0B49t8ek0w","kdcWMN5jABsIKWMgahpwjw","they have delicious dollar burgers on monday!  don not miss out!","2015-12-14 19:03:14",0,"Bowl-A-Vard Lanes",30,1,2.5,NA,NA,"True","u'average'","True","False","True","2","True","'full_bar'","True",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-12:0","9:0-12:0","9:0-12:0","9:0-12:0","9:0-13:0","9:0-13:0","10:0-12:0","Nightlife, Event Planning & Services, Venues & Event Spaces, Shopping, Party & Event Planning, Sporting Goods, Bowling, Sports Bars, Active Life, Recreation Centers, Bars","WI","Madison","False","False","False","True","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","False","True"
"3176","h7jpFoGLgBtCUHpSt6QOrA","0kzPQQL8wVcHlBQzMdRdWQ","if you must eat here, order the ribs. they had an amazing flavor.","2016-10-25 18:26:13",0,"The Thirsty Goat",159,1,3.5,"u'casual'","True","True","'average'","True","True","True","2","True","u'full_bar'","True","True",NA,"True","True","True","u'free'",NA,NA,"True",NA,"True","False",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-0:0","11:0-0:0","11:0-1:30","11:0-1:30","10:0-22:0","Sandwiches, Restaurants, American (Traditional), Barbeque, Burgers","WI","Fitchburg","False","True","False","True","False","False","False","True","True","None","False","False","False","False","False","False","False","False","True","True"
"3177","nQAM59y5RCiqerT3thcr6g","eab04KSBbf30FqB4cH8erQ","they've changed their noodles recently! they now make their own. get excited, i love the ones with the tonkotsu!","2015-12-21 00:28:58",0,"Umami Ramen & Dumpling Bar",380,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","True",NA,"True","True","True","u'no'",NA,NA,"True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0","17:0-21:0","Taiwanese, Restaurants, Japanese, Asian Fusion, Chinese","WI","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False"
"3178","lrgq-Gr-l8m0v5WEmVXP6g","4GJ9B9IUeOYQtqfG_BYwlw","breastfeeding friendly!!","2016-08-29 01:43:21",0,"Wendigo",127,1,4.5,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","False",NA,"False","False",NA,"u'no'",NA,NA,"True",NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False","u'no'",NA,NA,NA,NA,NA,"16:0-22:0","16:0-22:0","16:0-22:0","16:0-0:0","16:0-0:0","9:0-14:0","Bars, American (New), Restaurants, American (Traditional), Nightlife","WI","Stoughton","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True"
"3179","PRiPs3Fn-8busmC6lB3E5g","2-su3xdxOvyF0_2GZN4FLw","you have to order at the counter. it is weird.","2014-08-10 01:34:25",0,"Short Stack Eatery",464,1,4,"'casual'","True","True","u'average'","True","False","True","2","False","u'full_bar'","True","False","False","True","True","True","'free'",NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0",NA,"6:0-15:0","6:0-0:0","8:0-0:0","6:0-0:0","0:0-21:0","Restaurants, Breakfast & Brunch","WI","Madison","False","True","False","False","False","False","False","False","False","True","True","False","None","False","False","False","True","False","False","True"
"3180","UasklH6YXUWc84xIbbfzuQ","yPgUkQxj8CYPKF89HV65kg","they have a peach caprese salad that is absolutely delicious !","2014-07-21 19:22:04",0,"Lombardinos Italian Restaurant and Bar",208,1,4,"u'casual'","True","True","u'average'","False","True","True","2","True","u'full_bar'","True","False",NA,"False","True",NA,"u'no'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,"'no'",NA,"False",NA,NA,NA,NA,NA,"17:0-21:0","17:0-21:0","17:0-21:0","5:0-9:0","17:0-22:0","17:0-22:0","17:0-21:0","Nightlife, Restaurants, Bars, Italian","WI","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","False","True","False"
"3181","SHakTp1rbhX-lSJYIa7J3Q","6x-G-PqJq67qi-7A9BTRsg","love this place! the food is fantastic!","2011-11-05 23:24:56",0,"1855 Saloon and Grill",104,1,3,"u'casual'","True","True","'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True","True","u'free'",NA,NA,"True","False","True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,"u'no'",NA,NA,NA,NA,"0:0-0:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0","Bars, Restaurants, Nightlife, American (New), American (Traditional)","WI","Cottage Grove","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True"
"3182","BUrx63H7k2Tnzczc2a6Qzg","iFlr0eG_qH-cgXFhji7gbQ","everything about erin's snug is perfect. great food (wings are amazing), great beer, amazing people.","2011-11-27 15:53:11",0,"Erin's Snug Irish Pub",210,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","10:0-21:0","Breakfast & Brunch, Venues & Event Spaces, Event Planning & Services, Nightlife, Pubs, Sandwiches, Bars, Irish Pub, Irish, American (Traditional), Restaurants","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3183","DiGzInTxDfhDGZe2ulXiwQ","SBnpT6JDbah-5l_52GM5sw","great place for good food. somewhat pricy. awesome appetizer mussels.","2015-07-16 20:11:31",0,"Sardine",477,1,4,"'casual'","True","True","u'average'","True","True","True","2","False","u'full_bar'","True","False",NA,"True","False","True","u'no'",NA,NA,"True",NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False","u'no'",NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-23:0","9:0-23:0","9:0-21:0","Wine Bars, French, Bars, Restaurants, Nightlife, American (New), Breakfast & Brunch","WI","Madison","False","False","False","True","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","False"
"3184","vLniOqOfEqkCvSSgiUdbUg","Rwi2WrlF69zZ0eReTXF4jA","great food!  bartenders are awesome!  fish fry is amazing!","2014-10-20 22:54:41",0,"Red Mouse",3,1,3.5,"'casual'","True","True","'average'","False","False","True","1","True","'full_bar'","True","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","9:0-2:0","11:0-20:0","Restaurants, Nightlife, Sports Bars, American (Traditional), Bars","WI","Cross Plains","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","False","False"
"3185","WN3FQ5lNz5q8FFbeH42OxQ","gv47gtyCkw_8OyexHrqdDA","not stuffy, but dress like you mean it.

leave the bucky baseball caps at home.","2015-10-25 00:15:42",0,"Rare Steakhouse",267,1,4,"'dressy'","False","True","u'average'","False","True","True","4","True","'full_bar'","True","False",NA,"False","True","True","u'free'",NA,NA,"True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-23:0","17:0-22:0","17:0-21:0","Restaurants, Steakhouses, Seafood, American (Traditional)","WI","Madison","True","True","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False"
"3186","wd3xoNaDLib8dhQ7BxUl6g","Ojw5eTqzbv6k27_Df3q0-A","don not be shy, ask for that second basket of bread.","2016-09-19 14:50:49",0,"Biaggi's Ristorante Italiano",184,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True",NA,"True","True","True","'free'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0","Restaurants, Italian","WI","Middleton","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"3187","YXBC_ySnA68FBh2zwprMgA","cgoS2M0ghmdAQM1fvf-I9Q","excellent meal with the love of my life.  34 years tomorrow.","2012-03-10 02:17:40",0,"Steenbock's On Orchard",56,1,3.5,"u'dressy'","False","True","u'quiet'","False","True","True","3","False","u'full_bar'","True","True",NA,"True","True",NA,"u'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-19:0","11:0-19:0","11:0-19:0","11:0-19:0","11:0-19:0","17:0-20:0",NA,"Nightlife, American (New), Restaurants, Bars, Lounges","WI","Madison","True","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","True","False"
"3188","KjhzP6W-6T7cZrPczcnKOg","Twcjx4ofM9GWwXN6LVGSzw","the lamb sliders are amazing. i will come back just for those.","2015-12-06 02:11:36",1,"Merchant",566,1,4,"u'casual'","True","True","u'average'","False","True","True","2","True","u'full_bar'","True","False",NA,"True","False","True","u'free'",NA,NA,NA,NA,NA,"False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,"0:0-0:0","15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","17:0-2:0","17:0-2:0","Food, Grocery, Sandwiches, Wine Bars, Restaurants, Cocktail Bars, American (New), Nightlife, American (Traditional), Bars","WI","Madison","True","True","False","False","False","False","False","False","True","False","False","False","True","False","False","False","True","False","True","False"
"3189","Gr17h3JDn7wWQo40kJKaGQ","1Os0g2rh6I50ZIXEZSaNkA","their donut balls = little bites of heaven","2013-11-16 16:40:09",0,"DLUX",464,1,4,"u'casual'","True","True","u'average'","False","False","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'",NA,NA,NA,NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,"False","False","u'no'",NA,NA,NA,NA,"11:0-0:0","9:0-15:0","11:0-0:0","11:0-0:0","11:0-0:0","9:0-0:0","9:0-0:0","Restaurants, Cocktail Bars, American (New), Bars, Burgers, Nightlife, Breakfast & Brunch","WI","Madison","True","True","True","True","False","False","None","None","True","True","False","False","False","False","False","False","True","False","True","False"
"3190","Loag51aoW2dBS3xxVU18Ew","SBnpT6JDbah-5l_52GM5sw","first visit    norwegian salmon, quite good.  nice view of the lake!","2012-06-24 21:28:04",0,"Sardine",477,1,4,"'casual'","True","True","u'average'","True","True","True","2","False","u'full_bar'","True","False",NA,"True","False","True","u'no'",NA,NA,"True",NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False","u'no'",NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-23:0","9:0-23:0","9:0-21:0","Wine Bars, French, Bars, Restaurants, Nightlife, American (New), Breakfast & Brunch","WI","Madison","False","False","False","True","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","False"
"3191","5o4ygoOilLFGpCzj5purQQ","1Os0g2rh6I50ZIXEZSaNkA","they got rid of the shot in the dark!!!!! no!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","2015-12-18 23:38:13",0,"DLUX",464,1,4,"u'casual'","True","True","u'average'","False","False","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'",NA,NA,NA,NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,"False","False","u'no'",NA,NA,NA,NA,"11:0-0:0","9:0-15:0","11:0-0:0","11:0-0:0","11:0-0:0","9:0-0:0","9:0-0:0","Restaurants, Cocktail Bars, American (New), Bars, Burgers, Nightlife, Breakfast & Brunch","WI","Madison","True","True","True","True","False","False","None","None","True","True","False","False","False","False","False","False","True","False","True","False"
